"","FLF-a","FLF-b","FLF-c","iL3a-a","iL3a-b","iL3a-c","iL3-a","iL3-b","iL3-c","pfL1-a","pfL1-b","pfL1-c","ppL1-a","ppL1-b","ppL1-c","ppL3-a","ppL3-b","ppL3-c","PF-a","PF-b","PF-c","FLM-a","FLM-b","FLM-c"
"SSTP_0001242400",3.27367265858948,3.44152556327369,3.22110685605479,0.0172773418064355,-0.268308262621611,-0.41156771411927,-1.01726547854402,-3.0062950643709,-3.55406561133268,-2.50946180140632,-2.10958595158372,-1.90405100943987,-2.20893431800252,-3.13085134316833,-2.5892631908563,2.13808149980288,1.36494897055039,1.72284905486123,3.65673551606252,3.62255601726783,3.65235980820116,0.678861571167948,0.0954452111735282,0.728086245259489
"SSTP_0001242500",-1.87513637176269,-0.914417821783834,-2.346661675342,0.817787907990698,1.01643234391736,1.11042767947728,-0.957133255523648,-0.0815882880677211,-0.446226592742756,-1.33388633335507,-2.6307057457183,-1.81188696034859,-0.350816459671752,1.61174888338266,0.391985462601804,-1.24982172529842,0.747974955570777,-0.891406165200362,-1.35514483180103,-1.21565853277363,-1.32049912576582,-0.0277958408892351,-0.470388494099797,-0.299545625930211
"SSTP_0001242600",5.22230782400293,5.0188543405763,5.07310500163989,6.42606324526583,6.51067548960089,6.52784860169787,5.64626297851358,5.33626822322876,5.5411001210048,6.11169817405389,6.60178127226368,6.67651888636753,6.42926580930102,6.41675492343388,6.18159678833769,5.55725912240959,5.80059266497596,5.89206729128094,4.64235086933441,4.57845736911918,4.64280643719152,5.86898294042418,5.51984657073755,5.91801766943668
"SSTP_0001242700",-2.28697923098255,-2.59889684628992,-1.36637702442387,0.244073514624678,0.170715024768081,0.158263267793682,2.21817999602409,2.95186676044421,3.1367855038615,2.34889076522274,2.74648964072703,2.6112225505938,2.53807013523702,1.87807741900083,1.54772409992122,0.853233568251645,0.833429321485576,1.11074968438339,-0.431761631036628,-0.81911298142988,-0.403504434505874,-1.33377591810809,-2.71102288737838,-2.55267428151064
"SSTP_0001242800",3.37525995026285,3.65786916872393,3.5067005326726,4.8426674310546,4.90765764559844,4.86843087293426,7.07183075526238,6.91943946093119,7.03385556064205,4.85161920485808,4.39017981517171,4.34117791012855,3.96326059290534,3.83555886359579,3.89081465015964,3.71337484943446,3.80627172048053,3.57262606565242,2.65992293847908,2.67569548512394,2.70224213433367,3.77076255712209,3.52658651851775,3.64798428199902
"SSTP_0001242900",3.75096067032801,3.70680559549459,3.64070937293257,4.51808861337,4.53958311332531,4.4623258448014,4.35412128723169,3.54801532500547,4.09570166692553,4.02353484381446,4.24524274896882,4.23922192877167,4.17058965121729,4.25402466898614,4.48096201141185,3.73983636889919,3.64879454967006,3.88531829149464,3.60628162852221,3.72406447136745,3.88229194588352,2.27334625004494,2.09120900077295,1.90130263784677
"SSTP_0001243000",-2.1757681205403,-2.76107651692766,-3.16416456221495,-2.84906894220725,-4.28704376620703,-3.44736830227288,-1.66324898620105,-0.823411748791661,0.0101615110366801,-2.36628677104281,-2.78287055231957,-3.20290479028791,-2.20358369548092,-2.7390248743534,-3.36791779591747,-2.91039557156523,-3.24961570485905,-3.83068564689186,0.390174703954267,0.492719498211547,0.0574510226642668,-1.69967835770107,-2.18614211310632,-1.1613705209966
"SSTP_0001243100",0.406805998532755,0.352364065247086,0.671744073874259,1.34110958059266,1.03574341415379,1.10897399830011,-0.112773634160892,-3.85426756249783,-4.29103489724374,-0.218198209528326,-1.57896912056456,-0.877497937530639,1.61630333839491,1.45853508707283,1.16811276278477,-1.05890409689015,0.263507127290148,-1.43844795663643,1.83510758249202,1.6724691478609,1.99964032934238,-2.62990564496622,-2.42262665838087,-2.31310010550391
"SSTP_0001243200",1.61874131304054,1.96341338857231,1.76655291846062,2.28554837357197,2.19990557838802,2.17056249806764,2.73395864139865,3.18844268600926,3.22942977371276,2.8069066978157,2.7527506065733,2.59177484387974,1.69731092595886,1.91964721898057,2.07744364011849,1.52063497022049,1.27016500110964,1.28772238979961,1.97097572847329,1.72218795312192,1.78356446278733,0.510843760393628,0.657851389742035,0.495031413899537
"SSTP_0001243300",2.57066761802502,2.19940119358488,2.39968053339753,1.85274178049793,1.81887418790812,1.82634142434408,1.58690737689929,1.06964668853978,1.13931526081385,2.37720602754658,2.51723016272546,2.62465562362983,2.39859288573134,2.04068580792739,1.79847740215955,1.28244418294943,1.39838012903024,1.4800054650573,2.99895941798359,2.79253373709405,2.90320169010461,-1.04930200593499,-0.684056236831003,-0.410838937911774
"SSTP_0001243400",4.29748451127562,4.18226181275047,4.27081618186615,1.4877928758677,1.65472319883732,1.66201955399751,2.88158074706207,0.773975504313261,1.22445923987477,3.11445392387901,2.01189769440569,2.54460297857629,1.29734989187765,2.98932899920299,2.58080438566443,3.15722920746352,3.02833359614331,3.15054923607122,4.39407545886595,4.53451369663464,4.6123115259706,3.84746402797132,3.72981405491057,3.91815052206934
"SSTP_0001243500",1.10303333815983,1.37729434370206,1.27662999433166,1.30338710354856,0.896816637367594,0.989606530265096,1.62367267956359,1.72638547622129,2.09398793865507,2.18265757842222,1.81373278028689,1.64156191049279,0.84119975763216,1.74812304009905,1.5469538634439,1.75606762083321,1.58138173297627,1.9068115242102,-0.0694858656416328,0.303162116382238,0.605976920763117,1.77575295785182,1.82735031434645,1.00002402427362
"SSTP_0001243600",-0.474450771836227,-0.657923902635333,-0.71129938641544,1.95178104049386,1.80169365235399,1.68448919829034,2.52601039580304,2.11264930027634,2.58024313949565,1.08153764985462,0.756064470331888,0.917610153057128,0.0447068596405223,0.427193517552338,0.772343912894756,-0.203208175289261,0.423497005648089,0.631028733012137,0.307231058266512,-0.427262051326148,-0.571587951694187,-1.23201372263853,-0.673645357159382,-1.26006681064127
"SSTP_0001243700",6.30284947870464,6.17227176345685,6.24411975224907,-1.05074823135766,-1.80497896398883,-1.72506112934798,4.38164876240494,3.02454563863354,2.24922520457463,6.84995869673056,7.0395933693632,6.99095988140592,5.29520605367314,4.77039358698354,4.84714583954991,6.29237327164152,6.43128292211856,6.61349987755434,-0.734451002955507,-0.610858780162078,-1.12224376905289,6.55667536460602,6.31365731065657,6.74577573794204
"SSTP_0001243800",-0.299710176051844,0.313761240549601,0.220776635063285,0.0736859564586714,0.462818462877196,0.0815622143266128,0.545737556519284,-0.963549880332107,-1.35521018806435,1.60545091387474,0.702036382547344,0.727194640846573,0.642512309233482,1.48285684904344,0.943515936462546,0.931247531977165,1.30932894273134,0.693761142520045,-4.82291037055267,-2.58340468947652,-4.23325251281153,1.0313276675325,1.37900676734968,1.17070095134091
"SSTP_0001243900",-3.64891945193957,-2.94160360996371,-3.40486556496453,0.851410045869144,-0.0833569066174982,0.586869712507823,0.232224171637728,-1.93268455464885,-1.34922249178943,0.498904940914663,0.368115346720655,0.435740725224111,0.0125107640640766,-0.168326314013398,0.11505881086721,-2.21855500684651,-1.46537499506506,-2.55059045604841,-3.23560721189282,-3.68800895284169,-4.22237038123995,-1.44792251464629,-1.36282043215755,-1.6265733420651
"SSTP_0001244000",5.32429632540274,4.0715748573782,4.97916063400894,5.52390642623843,5.77571866561948,5.86799884054264,8.11031456682271,7.13756880792319,5.65684223025682,7.3604326129074,6.24246137939281,6.67709847267556,6.26171378794002,6.80820008585877,7.04641416707294,5.1437131478827,5.32235410676285,4.77628413782183,2.0207227828819,2.1274645212455,2.57203898279138,1.93970049712649,1.65182752981425,2.27940109383434
"SSTP_0001244100",9.50244070358778,9.4864844490639,9.3823437121087,8.79894048242203,8.70377133993779,8.76279328966346,8.57605367119046,8.16362370449015,8.19561314297346,10.4349262281656,10.4812600640531,10.449895982246,10.496384494213,10.3316346584644,10.3616153368657,9.7127899307948,9.98807675556711,9.71318914132486,8.88920282030795,9.14286224519726,9.17517831147051,8.80114031311843,8.21409881056896,8.64005498277769
"SSTP_0001244200",3.10781873339009,2.96233091772062,3.03876084689671,5.69318645006416,5.72004376401463,5.6884360723578,6.75889595660625,6.32031973517172,6.4114258875987,5.29874599740755,5.23178298257888,5.12509419057678,4.55861855401005,4.69078255578487,4.75328857007244,4.06560132880966,4.14070930742101,4.12026705833357,3.29954160107643,3.49331949112783,3.57632587071178,3.92429420581654,3.75139074171925,3.7786109312357
"SSTP_0001244300",6.97317546331732,7.01474998071779,7.02271156059424,7.47868751935579,7.56557190768136,7.54940101698088,8.94910135600377,8.71319405966242,8.50088715680769,7.58680525609789,7.22394674093539,7.27630119488043,6.96832276481071,6.97174808499881,7.04937617276799,6.4896616015604,6.62083885328522,6.54619185296279,7.19741954766179,7.3954737645761,7.41140764382693,6.36726806489203,6.24403522938682,6.18356547377344
"SSTP_0001244400",10.2155558925788,10.3155235615225,10.3207351317858,8.81538607525646,9.20863435673891,8.9760470218991,10.2959829585275,9.31027686988992,9.17134142890855,10.0005917490951,9.91022856057372,9.96172850392202,9.84916698885987,9.75373543355155,9.81787015483105,8.92818857773794,9.20682438575813,9.00245947919142,7.56148913935091,7.75927002560797,7.90167874888996,7.83526808225274,6.84983175163228,7.41518738863152
"SSTP_0001244500",-2.18768956696794,-1.34956705817896,-1.19784590886141,4.10408717697866,3.84428925391359,3.8575177276927,5.04349401385081,6.29601212431366,6.39365782730531,1.68431467935491,1.38161804261254,1.04570393427115,0.713154873847958,1.2139637848815,0.908818278902969,-0.540966902857113,-0.259716219605035,-1.18658232399745,-1.11379459207545,-1.54814135596995,-1.3973147284051,-0.47843041507611,-0.344055325764462,-0.249864944064517
"SSTP_0001244600",-0.090134734592944,-0.816218342937282,-0.640661474941386,4.16093673262829,3.87889134354906,3.93902029199557,4.87778260433291,5.33574855154999,5.12956606497731,3.40055264878331,2.97335204817405,2.74826365569825,2.42022412190019,2.63966339635746,2.58922085581532,1.45327025015023,1.41834334899698,1.30207317509101,-0.727535799926077,-0.774965685386783,-1.16624844747659,0.349366081569424,0.75882842653387,0.506902454487993
"SSTP_0001244700",7.61808077649017,7.35297051690599,6.99253719796681,3.92067106220831,3.82181750196571,3.99261143423568,3.91190493775208,-0.113486358991424,1.52761080975897,9.20355471332483,9.31681204508192,9.55909439367108,8.54160403880239,8.63421728172777,8.28043202546077,8.31128405057055,8.92414329213559,8.6138419722195,5.74489858938643,5.78259441626017,5.41272150101334,7.09927449711753,5.80687147536205,6.51919815885824
"SSTP_0001244800",5.52067362560102,5.00757505508597,4.77890560602331,0.753261889166992,0.641406131699532,1.00594815547431,2.94425204018697,3.56015187286844,3.54248850958171,6.85110248118755,6.78439817741586,7.08483791264338,5.27885663666439,6.12663672400198,5.78968248892141,5.32418541669387,6.20051209163192,5.60417000386841,3.31421421695705,3.23463416277469,3.34247766031505,4.14828166862052,3.77468632577444,4.08681741984062
"SSTP_0001244900",-0.150312627059322,-0.307216444972538,-0.286955626035003,1.94796149015022,1.88370314514731,1.84106962205507,3.2865024316032,2.44479478567363,2.48360730300004,4.48350840277264,4.40747909197404,4.21414509576757,3.29498506418653,3.55729829592818,3.22979076555129,3.74561441231879,3.33829343473753,3.32226155750232,0.902814495771923,1.60216287349254,1.60947848661556,1.34665407411579,0.807389444280787,0.810099388950755
"SSTP_0001245000",4.74958486251823,5.60156851405645,5.28752108704077,3.3081440632148,3.07459361700097,2.89375461616947,8.95943641977096,8.34678127881021,8.82188250216933,4.21956992192797,3.04581467732291,3.47786817607169,2.54427743167103,3.06654384978933,2.90267169081241,3.80446731231515,4.74525410198487,4.13116406821909,0.0338189243617037,0.606580133632545,0.60644948377343,3.4447543733079,2.62353809951135,2.91625062610819
"SSTP_0001245100",3.64825340899891,3.54949353218507,3.59999936087886,5.45195107688331,5.40718794245471,5.43665139524379,5.99677629545857,6.05818990061186,6.20581526116724,5.61791412369665,5.46122277360245,5.45511697411434,4.25040944305629,4.61570579358585,4.69397588720624,4.04004395991038,4.17606713953568,4.10358147711409,3.10388656787756,3.58913622668388,3.59940715827851,3.87651698171314,3.52290091835694,3.79557832522985
"SSTP_0001245200",8.95502149452555,9.28030954142815,8.8448870659097,7.16925909864985,7.02783391924269,7.07361493975177,8.92266571266479,8.89045405745622,8.5970625559929,10.3629309573323,10.1114200647625,10.5642107079274,8.99454328170076,9.14350686488161,9.12871624428586,9.66550822574711,10.1215341684997,9.87127817528211,7.36462852009471,7.5598415237333,7.6803367404182,8.6292453113339,6.95844860752705,7.79154174052403
"SSTP_0001245300",0.26511955048615,1.18076022027652,0.280410433488476,-0.00156524353090816,-0.0543779876495894,-0.308140123975199,2.24083311832774,2.75210347362805,2.19496862567109,4.71189611623757,4.12562440158663,4.22641786489981,3.08879418224188,3.54637900230259,4.77023844707813,2.46033082289624,2.71876865842997,2.28472412071128,-2.50142136566832,-2.40472541323122,-1.3423541092582,-0.111785522729,-0.752082510790264,-0.398070420918449
"SSTP_0001245400",3.99850646051961,3.72030429890738,3.52852928531247,3.77420655499985,3.78484166175291,3.60842347411436,4.78919939082716,1.63061442500746,1.9423396402453,6.75458124966479,6.12362051209958,6.54305561409247,6.05182191739672,6.89294332473746,7.38389220299163,5.60393258090505,5.97397607123771,5.58510593898801,0.039860136151041,-0.38844558637373,-0.199668515611438,3.50545931203908,3.19644864326286,3.65277416287367
"SSTP_0001245500",0.630217154482611,1.14679235984294,0.742594884952552,3.98510607955347,3.91901640677448,4.00464943327655,5.81381085772318,6.3609522631607,6.41422502061565,4.5204895477502,4.01712688048188,3.94472784482093,3.44328792788117,3.28880215585377,3.52051336378974,1.78958742196193,1.91362250356096,2.04656450079931,0.795073350538717,0.804585982165891,0.80945118717573,1.87234149560935,1.78913755589602,1.89049439847687
"SSTP_0001245600",-3.6447276724654,-2.59948667114565,-2.61325817214774,-5.65542849534803,-4.28310656063773,-4.82882498213346,2.45431876966389,0.811136798554907,1.40197953485987,3.22426877782925,1.96976222656134,2.55204592831756,1.17369878221019,2.64873274412786,3.33559903629231,1.42715426692787,2.31020027952568,0.903765599172333,-4.82291037055267,-6.49337189932949,-6.54968923285933,-4.50487544698819,-3.56173326891563,-4.43080021958682
"SSTP_0001245700",4.10962083001879,3.48753312465938,3.24145527558474,2.35838671003105,2.43530953990756,2.29006622373498,3.33722458925197,3.04701189751291,4.23757025079509,5.43565346741211,5.33148925055985,5.29684927948863,5.34060932713771,6.16964836416362,5.1338908160971,4.8555854543822,5.98069929083306,4.01302950892627,-1.12380182869694,-0.608696311966981,-0.999087240937037,3.58924321371856,2.67065452567505,2.11281928248102
"SSTP_0001245800",6.90793062724932,6.51734031187466,6.81997435078589,2.22187755083443,2.26052634254021,2.11391245286483,5.15688802035072,4.58803549402513,4.8391391739394,5.84186185740864,6.35606471926986,6.20451718459075,6.34284974842104,5.84472870975816,5.99328920670919,2.96082268058602,3.48104229485771,3.41282825621713,5.54941914814305,5.79512680106016,5.7652433206825,2.24702669413587,2.03302158268274,2.69289876211144
"SSTP_0001245900",-0.125974947813758,0.587290506791697,0.259229112936747,2.65622540766866,2.89309667535279,2.7702903039558,4.92556439572271,4.33458049112985,4.71921161208264,3.28291793027411,3.1565467201438,3.24047441244344,2.92023265854504,2.85683022990628,3.19191356109385,2.14476226087983,2.47489164340951,1.66050110298499,1.10769207592454,1.24221741595875,1.26279991710466,0.678861571167948,0.938370110445546,0.361648825385818
"SSTP_0001246000",-3.12998006700574,-5.25890341931604,-2.78246295863281,1.19477633373479,1.49288925424277,1.16671700548929,1.27596748386872,2.10564595348212,2.56450603873704,-0.421481556984799,-0.28007874557816,-0.523183243989079,-1.14955335860153,-1.0357398748001,-0.0873614204694642,-1.05032881815351,-1.55454750805973,-1.40551064944767,-2.49390675819227,-4.17841859031479,-4.95007500306343,-1.44986028213879,-1.64973078392775,-2.12185160352423
"SSTP_0001246100",-3.12923824238813,-1.62929172601423,-2.96196201704293,3.06797772897141,3.0420008341117,3.07103295325706,2.38741746076264,2.85082562816158,2.97715268236165,0.944999035984479,1.05761454149575,1.44856070043139,0.437598553735177,1.02654019019723,0.734486176698544,-0.584610593819516,-0.525979233751877,-1.05697237720635,-4.82291037055267,-4.91430720235636,-3.06655871766922,-0.115369411764929,-0.343739819643599,-0.416449985341983
